,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
136,136,HS92_137,Antony 92160 (Baconnets),"Achat maison 4 pièces 112 m², Antony - 481 000 €",481 000 €,112 m²,4 pièces,3 chambres,1 place de parking,Jardin,,,,4 295 €/m²,,Publiée le 3 déc. 2020,Réf. de l’annonce : 1454342,Descriptif de cette maison à vendre de 4 pièces et 112 m²,"Projet construction + terrain. EXCLUSIVITÉ FONCIA
Pour tous renseignements ou une visite direct Voir le téléphone M Rouveron
(disponibilité de la maison 4ème trimestre 2021)
ANTONY SUD, quartier des sablons, proximité immédiate de la station de R.E.R B ""Massy-Verrières"", au calme d'une impasse,proche écoles, commerces et transports?..
maison contemporaine, aux normes RT2012 de type 4 pièces 3 chambres d?une superficie de 112.78 m2 habitable + un garage intégré comprenant :
Au rez-de-chaussée est composé d?un salon-séjour de 27.86m2 environ avec accès sur jardin de plein pieds , une cuisine ouverte a aménagée, une buanderie et un wc séparé.
A l?étage, le palier dessert 2 belles chambres de 12.05 m2 et 12.05m2 dont une suite parental avec dressing et salle de douche de 21.98m2. une salle de bains et 1 wc séparé. (Possibilité de modifié la surface ou d?aménager les combles )
Le tout édifiée sur un terrain de 211m2 environ .
A SAISIR RAPIDEMENT !!!"
137,137,HS92_138,Courbevoie 92400 (Bécon),"Achat maison 6 pièces 119 m², Courbevoie - 1 230 000 €",1 230 000 €,"118,70 m²",6 pièces,4 chambres,,Jardin,,,,"10,1k €/m²",Réf. de l’annonce : 715,Publiée le 2 déc. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 119 m²,"COURBEVOIE BECON - MAISON 6 PIECES - 1 230 000 FAI. Situation privilégiée, Bécon Village, à deux pas des écoles, commerces, et transports, charmante maison en meulière, bien entretenue composée de 6 pièces principales, comprenant :
Au rez-de-chaussée : une entrée, un double séjour traversant (est/ouest) de 27 m², une cuisine ouvrant sur une agréable terrasse de 30 m², et un wc.
Au 1er étage : deux belles chambres (13 m² et 15 m²), un bureau/chambre bébé, et une salle d'eau avec wc.
Au 2ème étage : une grande chambre mansardée de 29 m² au sol (possibilité de créer 2 chambres), une salle d'eau avec wc, et un débarras.
Sous-sol total avec buanderie, cave...
Beaucoup de charme (parquet, moulures, cheminées) avec quelques rafraîchissements à prévoir. A visiter sans tarder !
DPE : C. dont 3.00 % honoraires TTC à la charge de l'acquéreur."
138,138,HS92_139,Clamart 92140 (Gare),"Achat maison 3 pièces 92 m², Clamart - 960 000 €",960 000 €,92 m²,3 pièces,2 chambres,,Jardin,,,,"10,4k €/m²",Réf. de l’annonce : 1412356,Publiée le 1 déc. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 92 m²,"Maison plain pied - Plan Modulable. Quartier GARE, une Maison d?une surface de 92m2, 3 pièces de plain-pied à rénover. Terrain de 330m2 entouré de Verdure. Il se compose d?une buanderie, d?une salle à manger, Véranda, Cuisine, salon, 2 Chambres, une salle de bain, WC séparée. 2 Cheminées fonctionnelles. Possibilité de rehaussement et extension possible. Réel opportunité de construire une maison familiale en R+2 sur un des secteurs le plus recherché de Clamart. Coup de cœur assuré !
Contact Mme Eunice BOLLA Voir le téléphone"
139,139,HS92_140,Bourg-la-Reine 92340 (Bas Coquarts),"Achat maison 5 pièces 120 m², Bourg-la-Reine - 752 400 €",752 400 €,120 m²,5 pièces,3 chambres,1 place de parking,Jardin,,,,6 270 €/m²,,Publiée le 1 déc. 2020,Réf. de l’annonce : 340934133089,Descriptif de cette maison à vendre de 5 pièces et 120 m²,"Dpt (92), à vendre maison P5 de 120 m². Nous vous proposons une maison 'cocooning' dans un havre de verdure, au cœur de toutes les commodités.
Entrons dans le jardin et découvrons la maison. L'entée vous permet d’accéder, à droite à la cuisine, à gauche salle à manger, salon et bureau.
au 1er étage, une salle d'eau 2 belles chambres,
au 2 ieme étage une vaste chambre mansardée.
l'ensemble est posé sur un jardin arboré l'eau du jardin vient d'un puits. un garage complète le tableau.
la maison est construite sur un sous sol avec cave et chaudière.
a visiter très rapidement.
- Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Patrice DUFLOT Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.689108)"
140,140,HS92_141,Clamart 92140 (Percy - Schneider),"Achat maison 6 pièces 110 m², Clamart - 630 000 €",630 000 €,110 m²,6 pièces,4 chambres,,Jardin,,,,5 455 €/m²,,Publiée le 1 déc. 2020,Réf. de l’annonce : 1312,Descriptif de cette maison à vendre de 6 pièces et 110 m²,"CLAMART PERCY :. Maison sur 213 m² de terrain à rénover intégralement avec un beau potentiel, elle se compose actuellement d'une entrée, salon, cuisine, salle d'eau. A l'étage un palier desservant 3 chambres. En sous-pente : cuisine, salle d'eau et grande chambre. Un cagibi et un grand garage pour plusieurs véhicules viennent compléter ce bien. Limite ISSY-LES-MOULINEAUX, honoraires inclus 5%."
141,141,HS92_142,Nanterre 92000 (Mont Valérien),"Achat maison 5 pièces 120 m², Nanterre - 799 000 €",799 000 €,120 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,6 658 €/m²,Réf. de l’annonce : ZE2-4922,Publiée le 1 déc. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 120 m²,"MAISON - NANTERRE- Entre le Mont-Valerien et le Centre-Ville -
Très belle maison de 120 m2 sur terrain de 176 m2 - Elle comprend un beau séjour/salle à manger de plain pied sur terrasse et jardin, une cuisine US, une chambre et un WC. A l'étage 2 chambres, une salle de bains, 1 WC séparé. Une dépendance d'environ 20 m2 (accès indépendant) vient compléter ce bien.
LES ATOUTS : Au calme, sans vis à vis, en parfait état, proche centre ville, écoles et futur gare (Grand Paris)... Très belles prestations, bonne orientation (sud), Revenus locatifs possibles (dépendance). Maison coup de coeur !!
Hassna CHADY - Tél : Voir le téléphone"
142,142,HS92_143,Sèvres 92310 (Croix-Bosset - Monesse - Brancas),"Achat maison 6 pièces 115 m², Sèvres - 1 162 000 €",1 162 000 €,115 m²,6 pièces,4 chambres,1 place de parking,Jardin,,,,"10,1k €/m²",Réf. de l’annonce : 2280,Publiée le 1 déc. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 115 m²,"Maison Meulière - Quartier Brancas -. SEVRES - Brancas -
Sur la Rive Droite de Sèvres, aux portes du parc de Saint Cloud, Maison Meulière atypique par ses volumes et la distribution de ses pièces. 6 pièce(s) 115 m² sur 3 niveaux.
Au 1er niveau, une entrée avec salon, séjour et cuisine. Au 2ème niveau, 2 chambres spacieuses, une salle de bains et un w.c indépendant, ainsi qu'un accès au balcon. Au 3ème niveau, 2 grandes chambres , une salle d'eau et un w.c indépendant + accès aux combles.
Au sous-sol : sous-sol total avec buanderie, chaufferie (chaudière récente en bon état d'entretien) et 2 pièces complémentaires à aménager.
Une place de parking et un cabanon extérieur complètent cette maison.
La gare de Sèvres Ville d'Avray à 5mn à pied.
Nombreuses possibilités pour cette maison à l'emplacement très prisée."
143,143,HS92_144,Neuilly-sur-Seine 92200 (Parc de Neuilly),"Achat maison 7 pièces 243 m², Neuilly-sur-Seine - 3 000 000 €",3 000 000 €,"242,97 m²",7 pièces,5 chambres,1 parking intérieur,,,,,"11,7k €/m²",,Publiée le 30 nov. 2020,Réf. de l’annonce : 33251949,Descriptif de cette maison à vendre de 7 pièces et 243 m²,""" Visite à travers FACETIME ou WHATSAPP possible pour cet appartement. ""

Square Martial Massiani. 
Ancien hôtel particulier 7 pièces de 242,97m² (212,51m² Carrez) élevé en R+2 avec ascenseur, un sous-sol et un jardin. 
Au RDC: Entrée, séjour, salle à manger, cuisine indépendante, bureau ou chambre, dégagement avec placard et wc. 
Au 2ème niveau: 3 chambres, cuisine indépendante équipée, salle de bains, dressing et wc indépendant . 
Au 3ème niveau: vaste chambre avec salle de bains et wc séparés. 
Charme de l'ancien et proche des commerces.
Idéal investisseur. Conditions de vente: 82,60 m² libres et habitables immédiatement, composé d'un salon, cuisine, salle à manger, suite parentale avec salle de bains et wc séparé. 
Secteur carte scolaire : collège Maurois et lycée Pasteur. 

CONTACTEZ-NOUS ! NOUS RESTONS JOIGNABLES PENDANT TOUTE LA PERIODE DE CONFINEMENT !

Groupe Building Partners, fort d'une expertise de plus de 25 ans, est spécialisé dans la transaction de biens ""Familiaux de Standing"" et bénéficie d'implantations de choix dans l'ouest parisien. C’est avec plus de 450 appartements, maisons et hôtels particuliers que Building Partners offre le plus large choix de biens à la vente. N'hésitez pas à nous solliciter, votre futur bien est chez nous au 7 bis rue Ernest Deloison à Neuilly-Sur-Seine ou par téléphone au Voir le téléphone ."
144,144,HS92_145,Nanterre 92000 (Centre-ville),"Achat maison 6 pièces 160 m², Nanterre - 1 050 000 €",1 050 000 €,160 m²,6 pièces,4 chambres,,,,,,6 563 €/m²,Réf. de l’annonce : ZE2-4915,Publiée le 28 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"COEUR DE VILLE - LES MUSICIENS
Villa de 160 m2 bâtie sur une parcelle de 507m2, elle vous offre une vaste réception, un double séjour lumineux et traversant de 35 m2, cuisine équipée, aux étages 4 grandes chambres, une salle de bains, une salle d'eau, un dressing, un bureau, toilettes séparés, sous sol totale avec cave, buanderie et chaufferie, possibilité de stationnement pour 3 véhicules, terrain exceptionnel de 507 m2 sans vis à vis.
LES ATOUTS : Coeur de ville à moins de 3 minutes à pieds du RER A et de la rue commerçante, proximité écoles, restaurants et cinéma, superficie jardin, non mitoyenne, cachet et beaux volumes, hauteur sous plafond, lumineux, bâtiment classé au patrimoine, en bon état. ERIC ANIAKOU HOME PASSION CONCEPT Voir le téléphone"
145,145,HS92_146,Rueil-Malmaison 92500 (Richelieu - Chataigneraie),"Achat maison 10 pièces 283 m², Rueil-Malmaison - 1 490 000 €",1 490 000 €,283 m²,10 pièces,8 chambres,,Jardin,,Terrasse,,5 265 €/m²,,Publiée le 27 nov. 2020,Réf. de l’annonce : CS2-761,Descriptif de cette maison à vendre de 10 pièces et 283 m²,"Maison familiale Richelieu Châtaigneraie. 92500 Rueil-Malmaison, Peclers Immobilier vous propose en EXCLUSIVITE entre le Bois-Préau et St-Cucufa, une maison familiale aux volumes généreux, exposée Sud-Ouest. Elle se compose, d’une entrée, d’un très vaste séjour avec cheminée de plain-pied sur une terrasse prolongée d’un jardin sans vis-à-vis et d’une cuisine dinatoire, 8 chambres dont une suite parentale en rez-de-chaussée et trois salle de bains. Sous-sol total et grand garage. Excellente sectorisation scolaire, Georges Sand, Jules Verne, Richelieu et proche des très recherchées écoles de Passy et Danielou. VISITE VIRTUELLE SUR DEMANDE"
146,146,HS92_147,Clamart 92140 (Percy - Schneider),"Achat maison 7 pièces 150 m², Clamart - 679 000 €",679 000 €,150 m²,7 pièces,5 chambres,,,,,,4 369 €/m²,,Publiée le 27 nov. 2020,Réf. de l’annonce : 252787IRS,Descriptif de cette maison à vendre de 7 pièces et 150 m²,"CLAMART - MAISON / IMMEUBLE. CLAMART - PERCY - IMMEUBLE de 4 studios, réaménagé en MAISON FAMILIALE divisée en deux DUPLEX indépendants de 3/4 pièces chacun, pour une superficie actuelle totale de 148 m2 carrez + cave + GARAGE + grande TERRASSE, à 5mn à pieds du RER C (Gare Futur Grand Paris), 15mn du métro, COMMERCES, ECOLES, FORET à PROXIMITE -
PRIX : 679.000 euros (dont honoraires 3,60%), Mandat réf : 252787 IRS
Contact : Isabelle ROCHAS - Voir le téléphone - Contacter , agissant sous le statut d'agent commercial (lien supprimé) , réseau national immobilier sur internet, Zac le Chêne Ferré - 44 allée des Cinq Continents, 44120 VERTOU, Siren n°835 241 944. Carte professionnelle Transactions CPI 4401 2016 000 010 388 CCI NANTES. Garantie GALIAN , 89 rue La Boétie, 75008 Paris - n°28137 J - T:820 000 euros - G:120 000 euros. Responsabilité Civile Professionnelle MMA sous n°police 127 124 335. dont 3.60 % honoraires TTC à la charge de l'acquéreur."
147,147,HS92_148,Suresnes 92150 (République),"Achat maison 6 pièces 125 m², Suresnes - 850 000 €",850 000 €,125 m²,6 pièces,5 chambres,1 place de parking,Jardin,,Terrasse,,6 800 €/m²,Réf. de l’annonce : 941905,Publiée le 27 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 125 m²,"SURESNES LONGCHAMP - Maison 1930 rénovée de 121m² + sous sol total - Vue PARIS. SURESNES LONGCHAMP
A deux pas des transports et des commodités à pied.
Lumineuse et traversante, belle maison 1930 de 125m² habitables (118m² carrez) avec terrasse en bon état général sur 3 niveaux.
Elle comprend une entrée, un séjour lumineux double avec cheminée et moulures, une cuisine aménagée et équipée (possibilité US) ainsi qu'un WC indépendant.
En étage, 4 chambres + 1 bureau dont une suite parentale de 21m², une salle de douche, une salle de bains, 2 WC.
En complément, un sous sol total avec garage, buanderie, chaufferie et cave.
Belles prestations : huisseries double vitrage, chaudière à condensation, isolation refaite....
Idéal pour une famille.
Votre agence Foncia Villa d'Ouest vous offre un projet ARCHIDECO - HOME STAGING VIRTUEL® réalisé par un architecte d'intérieur (proposition d'aménagement 3D non contractuelle). Contactez-nous pour plus d'informations."
