,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
102,102,SSD93_103,Bagnolet 93170 (Centre Sud),"Achat maison 6 pièces 176 m², Bagnolet - 651 000 €",651 000 €,"176,19 m²",6 pièces,3 chambres,1 place de parking,,,1 terrasse,,3 519 €/m²,Réf. de l’annonce : 2220,Publiée le 4 nov. 2020,Modifiée le 5 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 176 m²,"Maison de ville en parfait état Bagnolet proche paris. Votre Agence Stéphane Plaza vous propose en exclusivité cette charmante maison de ville en copropriété de 176 m2 dans le quartier très prisé des coutures, à 8 minute à pieds des métros Robespierre (Ligne9) et Gallieni (Ligne3) et à proximité immédiate de toutes commodités.
Situé en fond de parcelle d'un petit immeuble en R+2, accès par la cour privative arborée donnant directement sur un premier plateau de 77 m2 entièrement refait avec goût, composé d'un vaste séjour/salle à manger/cuisine, le tout ouvert sur une grande véranda abritant une véritable piscine enterrée et sa cabine de douche.
Un bel escalier en marbre vous emmènera au premier étage, vous y trouverez une grande suite parentale avec salle d'eau/wc , une deuxième chambre avec wc ainsi qu'une terrasse sans vis à vis.
Au deuxième étage; grand espace ouvert séjour/bureaux/salle de lecture, une chambre et son accès salle de bains/wc.
Espace buanderie et chaufferie (maison/piscine) en rez-de-chaussée.
Piscine fonctionnelle mais actuellement non remplie et servant d'espace atelier/stockage.
Sous-sol de 20m2, parking
Bien rare sur le secteur !!!
dont 5.00 % honoraires TTC à la charge de l'acquéreur.
Copropriété de 8 lots (Pas de procédure en cours).
Charges annuelles : 1200.00 euros."
103,103,SSD93_104,Bondy 93140 (Moulin à Vent - Le Mainguy),"Achat maison 3 pièces 63 m², Bondy - 260 000 €",260 000 €,"62,60 m²",3 pièces,2 chambres,,Jardin,,,,4 153 €/m²,Réf. de l’annonce : 13432,Publiée le 24 oct. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 63 m²,"BONDY GARE, à seulement 5 minutes à pieds de la gare RER E. Vous tomberez sous le charme de cette maison située dans un lotissement à l'abri des regards comprenant une entrée sur un beau jardin, au rez-de-chaussé : une entrée, un séjour, une cuisine indépendante et un wc. A l'étage, une chambre et une salle d'eau. Le plus, un sous-sol aménagé en suite parentale avec baignoire et wc, le tout accompagné d'une place de parking extérieure et d'un box. Venez vite le découvrir !"
104,104,SSD93_105,Pantin 93500 (Limites),"Achat maison 7 pièces 188 m², Pantin - 945 000 €",945 000 €,188 m²,7 pièces,5 chambres,,,,,,5 027 €/m²,Réf. de l’annonce : 77,Publiée le 4 déc. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 188 m²,"Maison Pantin 7 pièce(s) 188 m2. EN EXCLUSIVITÉ~Maison de ville 1930
Edifiée sur 3 niveaux soit rdc sur élevé , premier et deuxième étage , la maison bénéficie également d'un sous sol semi enterré.
D'une surface totale de 182M² , cette maison familiale bénéficie d'un petit jardin à l'entrée et d'un patio aménagé à l'arrière de 28M² . A une minute à pied du métro raymond Queneau
Au rdc surélevé : Entrée, double séjour, cuisine indépendante donnant sur un patio de 27 M², salle d'eau avec wc
Au premier étage : trois chambres , salle de bain avec wc
Au deuxième et dernier étage deux chambres
Le sous sol semi enterré, accessible directement par la maison est aménagée en 3 pièces dont lingerie , salle d'eau avec wc , atelier et pièce d'appoint ."
105,105,SSD93_106,Noisy-le-Grand 93160 (Est),"Achat maison 6 pièces 160 m², Noisy-le-Grand - 720 000 €",720 000 €,160 m²,6 pièces,3 chambres,,Jardin,,,,4 500 €/m²,Réf. de l’annonce : 211_ NVMA2190000001,Publiée le 4 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"NOISY LE GRAND - QUARTIER DE LA GRENOUILLERE - MAISON 160 M. Noisy le Grand. Dans le quartier de la Grenouillère, venez découvrir cette maison de 2007 de 160 m2, 3 chambres, sur un terrain de 400 m2. Vous serez supris par ses volumes et ses espaces ! Située dans un quartier résidentiel et pavillonnaire, à 10 mn du RER Noisy Champs et des commerces.
Au RdC, un premier plâteau de 110 m2 environ, complètement ouvert et aérien, avec cuisine, salon et salle à manger. Le tout donnant sur une terrasse de 40 m2 et un jardin d'environ 250 m2.
Au 1er étage, vous trouverez les 3 chambres dont une suite parentale avec salle de douche et toilettes, un dressing et une salle de bain avec toilettes.
Un sous sol total, avec garage pour 2 voitures, grande chambre, cuisine et buanderie, salle de douche avec toilettes, rangements, idéal pour accueillir famille, amis !
A retenir : modernité, espace, calme, matériaux nobles, confort.
A 10 mn de la Gare, des commerces de proximité et des écoles.
Votre contact : Irène Faye au Voir le téléphone


Cette annonce vous est proposée par FAYE Irene, NoRSAC: , Enregistré au Greffe du tribunal de commerce de NANTERRE - (lien supprimé) - Un réseau présent sur toute la France, composé d'agents expérimentés à votre disposition pour réaliser vos projets ! - - Annonce rédigée et publiée par un Agent Mandataire -"
106,106,SSD93_107,Montreuil 93100 (Montreau - Le Morillon),"Achat maison 8 pièces 200 m², Montreuil - 740 000 €",740 000 €,200 m²,8 pièces,6 chambres,1 parking intérieur,Jardin de 250 m²,,1 terrasse,,3 560 €/m²,Réf. de l’annonce : 33018255,Publiée le 3 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 200 m²,"REPRISE DES VISITES DEPUIS 28/11/2020 :
Maison avec jardin face au Parc Montreau, proche RER E de Rosny et bus 122 qui mène aux métros ligne 9 (et futur ligne 11) et RER A. Très proche du groupe scolaire maternelle, primaire, collège et lycée dans le parc.
Maison construite en 1970 sur un terrain de 322m², avec un petit bout devant sur rue et le grand jardin aménagé à l'arrière au SUD. 
193,76m² au sol + annexes dont 180,61m² habitable et un garage en sous-sol.
La maison sur 3 niveaux est composée au ""Rez-de-chaussée"" : 1 entrée avec à sa droite la cuisine de 17m² qui donne sur la rue au NORD ouverte sur un séjour double de 41m² au SUD avec cheminée centrale et 3 baies vitrées sur une terrasse de 14m² coté jardin et vue panoramique du Parc Montreau, et 1 grande grande chambre ou bureau de 21m². 1 wc.
Au rez-de-jardin, 1 double pièce de 41m² (sous séjour) sur terrasse de 21m² au SUD sur jardin arboré au calme, 1 pièce sans fenêtre (ancienne salle de musique qui a été transformée en salle de bains et détruite), 1 cave à vins et le garage.
Au 1er étage : 3 grandes chambres 14 à 16m² avec chacune son dressing en plus de la surface, 1 salle de bains, 1 salle d'eau et 1 wc séparé. Au dessus, des combles non aménagés.
Classe d'énergie D. Prix affiché honoraires inclus à 3,93% TTC."
107,107,SSD93_108,Coubron 93470,"Achat maison 6 pièces 180 m², Coubron - 520 000 €",520 000 €,"179,50 m²",6 pièces,4 chambres,1 place de parking,Jardin,,,,2 897 €/m²,Réf. de l’annonce : 2353,Publiée le 3 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 180 m²,"A Coubron, Dans un quartier pavillonnaire et calme aux abords de la forêt de Coubron, nous vous proposons cette maison édifiée sur une parcelle de terrain de 840 m² arborée et sans aucun vis à vis. Cette maison est composée d'un sous sol total comprenant une buanderie, une cave ainsi qu'un garage. Au rez de chaussée vous trouverez une entrée donnant un accès sur un salon séjour traversant et lumineux avec sa cheminée et sa véranda attenante. Une cuisine indépendante dinatoire équipée et aménagée avec sa verrière. Une suite parentale au rez de chaussée vient compléter cet étage. Au premier étage vous découvrirez un palier desservant trois belles chambres dont une avec un lave main. Une salle de bain vient compléter cet étage. Vous aurez la possibilité d'aménager les combles. Venez profiter du calme de coubron et de cette maison sans aucun travaux avec énormément de cachet et son jardin paisible."
108,108,SSD93_109,Tremblay-en-France 93420 (Le Vert Galant),"Achat maison 8 pièces 180 m², Tremblay-en-France - 527 500 €",527 500 €,180 m²,8 pièces,6 chambres,1 place de parking,Jardin,,Terrasse,,2 931 €/m²,Réf. de l’annonce : 749261047-132,Publiée le 27 oct. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 180 m²,"CONTRAT PREMIUM - TREMBLAY EN FRANCE L'agence Remax Home Premium vous propose ce superbe pavillon de 180m² à la vente construit sur un terrain de 540 m².
Le bien se compose au Rez de chaussée d'un deux pièces de 65m² avec une entrée indépendante comprenant un salon, une chambre, une cuisine, une salle de bain, un WC.
Au premier niveau vous disposez d'un premier séjour avec un accès direct à la terrasse et au jardin, d'un second séjour modulable en chambre si nécessaire, une cuisine équipée et aménagée, une salle de bain, WC.
Au Second niveau quatre chambres avec rangements, une salle de bain et WC. Vous bénéficiez de plus de 200m² de jardin à l'arrière de la maison avec deux terrasses sans vis à vis, une dépendance et un espace dédié au jardinage.
A l'avant, une dépendance 45m² à rénover.
De multiples possibilités s'offrent à vous !
Mentions légales :
Honoraires à la charge du vendeur"
109,109,SSD93_110,Épinay-sur-Seine 93800 (Les Béatus - Les Mobiles - La Briche - Bluementhal),"Achat maison 4 pièces 77 m², Épinay-sur-Seine - 285 000 €",285 000 €,"76,94 m²",4 pièces,3 chambres,3 places de parking,Jardin,,,,3 704 €/m²,Réf. de l’annonce : 084038E1QYGB,Publiée le 27 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 77 m²,"EPINAY SUR SEINE - SECTEUR LES BEATUS. A 2 minutes à pied du tramway Ligne T8 accès M° Porte de Paris en 15 minutes - Quartier pavillonnaire à proximité des commerces et des écoles primaires et collège. . MAISON de 4 pièces en copropriété de 3 lots Sans aucune charge de copropriété, offrant :. Au rez-de-chaussée: entrée, séjour ouvrant sur terrasse, cuisine, WC.. A l' étage: 3 chambres avec rangements, salle de bains avec WC. . Jardinet et garage pour deux véhicules.."
110,110,SSD93_111,Gagny 93220 (Maison Blanche),"Achat maison 6 pièces 100 m², Gagny - 409 000 €",409 000 €,100 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,4 090 €/m²,Réf. de l’annonce : 009065E1Q420,Publiée le 24 oct. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 100 m²,"Maison Gagny 6 pièce(s). Gagny - Lac de Maison Blanche. Pavillon de type 6 d'une surface habitable d'environ 100m2 dans un excellent état d'entretien comprenant au rez-de-chaussée entrée, séjour double, cuisine indépendante aménagée et équipée, WC indépendant et une chambre.. A l'étage, palier desservant trois chambres et salle de bains avec WC. . Bel espace extérieur avec grande terrasse. . Aucun travaux à prévoir, il ne reste plus qu'à poser vos valises ! . VISITE VIRTUELLE DISPONIBLE SUR DEMANDE.."
111,111,SSD93_112,Villepinte 93420 (Clos Montceleux),"Achat maison 5 pièces 100 m², Villepinte - 313 000 €",313 000 €,100 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,3 070 €/m²,Réf. de l’annonce : 010057E1KFXJ,Publiée le 22 oct. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"Maison Villepinte 5 pièce(s) 100 m2. Dans secteur pavillonnaire calme, . . Agréable pavillon édifié sur sous sol total comprenant un salon séjour donnant sur terrasse et cuisine ouverte, 4 chambres dont une en rez de chaussée, salle d'eau et salle de bains.. . Une dépendance vient compléter l'ensemble. . Vendu loué ."
112,112,SSD93_113,Gagny 93220 (Le Chénay),"Achat maison 6 pièces 148 m², Gagny - 395 000 €",395 000 €,148 m²,6 pièces,5 chambres,1 place de parking,Jardin,,,,2 535 €/m²,Réf. de l’annonce : 8547,Publiée le 15 oct. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 148 m²,"GAGNY CHENAY : A deux pas de la coulée verte, voici une très belle maison de plain-pied de 1968 située dans un secteur recherché. Edifiée sur 362 m² de terrain paysagé, sans vis à vis, vous disposez de plain-pied : d'un séjour avec cheminée, cuisine aménagée avec cellier attenant, trois chambres, salle de bains et salle d'eau ; à l'étage : bel appartement de trois pièces, d'environ 55 m², avec entrée indépendante, comprenant : véranda avec poêle à bois, salon, cuisine aménagée, une chambre, salle de bains avec water-closet. L'ensemble en parfait état et à proximité des commerces et des écoles."
113,113,SSD93_114,Livry-Gargan 93190 (Nord),"Achat maison 9 pièces 190 m², Livry-Gargan - 742 000 €",742 000 €,190 m²,9 pièces,7 chambres,1 place de parking,Jardin,,Terrasse,,3 905 €/m²,Réf. de l’annonce : 749261006-88,Publiée le 13 oct. 2020,Modifiée le 19 oct. 2020,Descriptif de cette maison à vendre de 9 pièces et 190 m²,"Mandat exclusif. Idéal investisseurs, ou Grande Famille,
Dans un secteur calme et pavillonnaire de la mairie, retrouvez ce charmant pavillon de 190 m² édifié sur un terrain de 541 m², comprenant:
- au rdc, Un double séjour de 34 m² donnant sur une grande terrasse, une cuisine équipée aménagée, une suite parental avec salle d'eau, un WC;
- A l'étage, trois chambres, une salle d'eau avec un WC,
-Un sous-sol total aménagé comprenant deux chambres, une cuisine équipée aménagée ouvert sur un séjour de 32m², une salle d'eau avec WC, une salle de sport (possibilité de faire une 7eme chambres),
-une dépendance type f2 de 50m² clef en main,
- aucun travaux et rafraichissement à prévoir, ce pavillon vous offre énormément de possibilité, il a un très gros potentiel et peut être divisé.
Produit rare. A visiter sans tarder !
Mentions légales :
Honoraires à la charge du vendeur"
114,114,SSD93_115,Bagnolet 93170 (Le Plateau),"Achat maison 5 pièces 90 m², Bagnolet - 624 000 €",624 000 €,90 m²,5 pièces,3 chambres,,,,,,6 667 €/m²,,Publiée le 12 oct. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"MAISON INDIVIDUELLE AVEC DÉPENDANCE. RUE FRANCOIS MITTERAND, face au Château de l'Etang, proche de toutes commodités - MAISON INDIVIDUELLE ATYPIQUE de 5 pièces, d'une surface d'environ 90 m² édifiée sur une parcelle de 170 m², accessible par deux entrées principales indépendantes, décomposée comme suit : une 1ère entrée principale avec salon, salle à manger, cuisine américaine, petite chambre avec mezzanine, salle d'eau avec WC ainsi qu'une spacieuse véranda donnant sur l'extérieur et une 2ème entrée principale avec cuisine, chambre, bureau, salle d'eau avec WC. Possibilité de réaliser de petits travaux pour jumelage.
Un studio indépendant d'environ 17 m² comprenant une pièce principale, un coin cuisine, une salle d'eau avec WC, une grande cave et un abri de jardin viennent compléter ce bien. Chauffage mixte (sol chauffant et pompe à chaleur). 

Prix de vente hors honoraires : 600 000€ / Honoraires à la charge de l'acquéreur : 4,0% TTC de la valeur du bien"
115,115,SSD93_116,Saint-Ouen 93400 (Pasteur - Zola),"Achat maison 5 pièces 113 m², Saint-Ouen - 650 000 €",650 000 €,113 m²,5 pièces,2 chambres,,,,,,5 752 €/m²,Réf. de l’annonce : 2502EP,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 113 m²,"Maison contemporaine. Située dans une impasse, d'un quartier résidentiel, cette maison repensée par architecte d'intérieur de 113m2 (74,09m2 Carrez) bénéficie d'une terrasse de 3m2.
Le séjour avec cheminée à insert et cuisine est prolongé d'une terrasse.
Cette pièce de vie de 33m2 profite d'une lumière zénithale offerte par une large verrière et de nombreux ouvrants apportent une agréable lumière.
Un escalier suspendu en métal mène à l'étage. Un palier distribue deux chambres, une salle d'eau et un water-closet.
A l'étage supérieur, les combles aménagés sont éclairés par deux fenêtres de toit.
Une pièce supplémentaire en souplex avec de larges rangements et une cave complètent l'ensemble.
L'agencement, les matériaux tels que le métal, la verrière et les couleurs douces font de cette maison, un lieu agréable à vivre.
Soumis au statut de la copropriété
Métro: Garibaldi à 650m, RER C à 200m et future ligne 14 fin 2020.
Contact : Grégory Voir le téléphone
RSAC : 822 473 120 Paris
Copropriété de 10 lots."
