Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
271,VO95_274,La Frette-sur-Seine 95530,"Achat maison 5 pièces 90 m², La Frette-sur-Seine - 389 000 €",389 000 €,90 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,,4 322 €/m²,Réf. de l’annonce : FRPI050,Publiée le 1 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Maison 5 pièce(s) 90 m². Maison rare sur le marché en vente en exclusivité chez KEYMEX !
Pavillon de 2016, idéalement situé :
- A 6 min à pieds du Quai de Seine
- A 800 m à pieds de la gare de la FRETTE S/SEINE
- A 10 min à pieds de l'Ecole Aristide Briand
Ce pavillon comprend :
- Une belle pièce de vie sur cuisine ouverte
- Trois belles chambres dont une avec dressing
- Ainsi qu'une belle terrasse et jardin
Maison récente, à la décoration très soignée.
Pompe à chaleur (consommation de 100 par mois)
Laissez vous séduire le temps d'une visite"
272,VO95_275,Saint-Ouen-l'Aumône 95310 (Eglise),"Achat maison 10 pièces 249 m², Saint-Ouen-l'Aumône - 780 000 €",780 000 €,249 m²,10 pièces,5 chambres,4 places de parking,Jardin,,Terrasse,,3 133 €/m²,Réf. de l’annonce : 1_238,Publiée le 30 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 249 m²,"Projet immobilier - Idéal Investisseur. Belle opportunité d'investissement pour cet ensemble immobilier composé de :
- 3 appartements d'une surface totale de 249 m2, avec chacun son compteur électrique ;
- Garages, buanderies, ateliers, cave et dépendances d'une surface de 250 m2 ;
- Nombreux emplacements de stationnement ;
- un terrain en zone constructible.
Idéalement situé à Saint Ouen l'Aumone, ce bien permet d'accéder très rapidement aux gares, aux commerces, aux parcs et à toutes les autres commodités.
N'hésitez pas à me contacter pour plus de renseignement !"
273,VO95_276,Valmondois 95760,"Achat maison 7 pièces 123 m², Valmondois - 469 900 €",469 900 €,123 m²,7 pièces,5 chambres,1 place de parking,Jardin,,,,3 820 €/m²,Réf. de l’annonce : 3679,Publiée le 30 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 123 m²,"Maison Valmondois 7 pièce(s) piscine. EXCLUSIVITÉ KEYMEX, cette magnifique maison 7 pièces de 123m2 sur une parcelle de 958m2 sans vis à vis, belle exposition avec terrasse et piscine chauffée située dans un quartier pavillonnaire très recherché ,en bout d'impasse. En rez-de-chaussée un vaste séjour double lumineux avec cuisine équipée ouverte, 2 chambres de plein pied, une belle salle de bain , W.C séparé. A l'étage 3 chambres, une salle d'eau et un W.C séparé. Cette maison bénéficie également d'un garage et de combles aménageables.
A visiter sans plus tarder !!!"
274,VO95_277,Herblay 95220 (Verdun - Copistes),"Achat maison 6 pièces 120 m², Herblay - 479 000 €",479 000 €,120 m²,6 pièces,4 chambres,3 places de parking,Jardin,,Terrasse,,3 992 €/m²,Réf. de l’annonce : 1421075,Publiée le 28 nov. 2020,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Maison 6 pièces. UNIQUEMENT CHEZ FONCIA
Herblay-sur-Seine Les Copistes
Très belle Maison Familiale de 6 pièces 120 m2 avec sous-sol total sur un terrain paysagé de 1287 m2
( extension & construction réalisable )
Comprenant en Rdc une entrée donnant sur salon séjour avec cheminée, cuisine indépendante ( possibilité d'ouverture), une chambre, une salle d'eau avec wc.
1er étage : palier donnant sur 3 chambres, salle de bains avec wc.
Pour tous renseignements contactez Mr Gilles CARRAZ au Voir le téléphone"
275,VO95_278,Presles 95590,"Achat maison 5 pièces 110 m², Presles - 285 000 €",285 000 €,110 m²,5 pièces,3 chambres,,Jardin,,,,2 591 €/m²,Réf. de l’annonce : 3570,Publiée le 28 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Maison Presles 5 pièce(s) 110 m2. En exclusivité, Keymex immobilier vous propose, dans le village de Presles, une maison de ville d'environ 110 m².
Au rez-de-chaussée espace ouvert de plus de 50 m² comprenant : un salon, une salle à manger, une cuisine aménagée et équipée donnant sur une véranda et une terrasse en bois, une buanderie avec accès à une cave.
En demi niveau : une salle d'eau récente avec wc.
Au premier étage : trois chambres.
Les combles sont aménageables en une chambre avec dressing (Home staging 3D proposé).
On se rend à pied à la gare (ligne H 35 min gare du nord) et aux écoles de Presles."
276,VO95_279,Nointel 95590,"Achat maison 6 pièces 111 m², Nointel - 339 000 €",339 000 €,111 m²,6 pièces,3 chambres,3 places de parking,Jardin,,,,3 054 €/m²,Réf. de l’annonce : 3701,Publiée le 28 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 111 m²,"Maison Nointel 6 pièces 110 m2 avec garage + 3 parking et 410 m2 de terrain. Maison individuelle en parfait état, agréable et lumineuse, elle est située au calme d'un petit village recherché à proximité de la gare SNCF (Ligne H) et de toutes les commodités, la maison comprend: au rez-de-chaussée, une entrée avec placard, une buanderie, wc, une cuisine toute équipée en bon état, le séjour-salon avec la cheminée insert donne sur la grande terrasse ( avec un Store 5x3m ) et le jardin (orienté Sud sans Vis à vis), au palier, dégagement, un bureau, wc, 3 chambres, dont deux avec dressing, une salle de douche & bain. Un grand garage et un abri extérieur complète le tout. Chauffage individuel Gaz, Portes de portail et de garage sont automatique.
Visites sur rendez-vous !."
277,VO95_280,Herblay 95220 (Centre-ville),"Achat maison 5 pièces 134 m², Herblay - 449 000 €",449 000 €,134 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,,3 209 €/m²,Réf. de l’annonce : 937,Publiée le 28 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 134 m²,"Maison centre-ville Herblay Sur Seine 5 pièces Jardin. Idéalement située dans une rue calme et recherchée du centre ville d'Herblay sur seine proche tous commerces et de la gare ligne J direction St Lazare. Maison des années 30 atypique. Elle vous offre au rez-de-chaussée : une cuisine aménagée et équipée ouverte sur une salle à manger avec une cheminée, un dégagement avec des toilettes et une salle d'eau, un beau salon de 22 m². Au premier étage : trois belles chambres avec mezzanine dont une en suite parentale avec terrasse, une salle de bains, des toilettes. joli jardin exposé plein sud, un abris de jardin. Possibilité de garer plusieurs véhicules. dont 4.42 % honoraires TTC à la charge de l'acquéreur."
278,VO95_281,Herblay 95220 (Val d'Herblay),"Achat maison 8 pièces 177 m², Herblay - 605 000 €",605 000 €,177 m²,8 pièces,3 chambres,2 places de parking,Jardin,,,,3 277 €/m²,Réf. de l’annonce : 814,Publiée le 28 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 177 m²,"Grande maison familiale de 176 m² édifiée sur 917 m² de terrain. Grande maison familiale située dans le quartier recherché des coteaux d'Herblay, à 10 minutes à pieds de la gare, proche des écoles et du centre-ville. Elle vous propose au rez-de-chaussée: une grande entrée, un salon de 30 m², une salle à manger de 32 m², une belle cuisine équipée, une salle de bains et un bureau. Au 1er étage : un grand dégagement desservant 3 chambres et une salle de bains. Très grand sous-sol comprenant un garage, une chambre et une belle pièce aménageable. Magnifique terrain de plus de 900 m². dont 4.31 % honoraires TTC à la charge de l'acquéreur."
279,VO95_282,Argenteuil 95100 (Orgemont - Volembert),"Achat maison 5 pièces 125 m², Argenteuil - 420 000 €",420 000 €,125 m²,5 pièces,2 chambres,,Jardin,,,,3 360 €/m²,Réf. de l’annonce : 3579,Publiée le 27 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 125 m²,"Maison Argenteuil 5 pièce(s) 125 m2. En exclusivité chez keymex immobilier, venez découvrir cette maison indépendante est composée d'une entrée , salon, salle à manger et cuisine. A l'étage vous y trouverez de grandes chambres ainsi qu'un bureau. Elle est située dans le cartier d'Orgemont, proche des gares, écoles, et commerces.
A15 ET A86 à proximité.
N'attendez plus, contactez moi!!!!!"
280,VO95_283,Argenteuil 95100 (Val Notre Dame),"Achat maison 3 pièces 50 m², Argenteuil - 284 000 €",284 000 €,50 m²,3 pièces,2 chambres,,Jardin,,,,5 400 €/m²,,Publiée le 27 nov. 2020,Réf. de l’annonce : 24693,Descriptif de cette maison à vendre de 3 pièces et 50 m²,"ARGENTEUIL dans le secteur des Champioux nous vous proposons de venir découvrir à la vente une maison de plain pied comprenant: une entrée donnant sur la cuisine, 2 chambres, un séjour, une salle de bain avec WC. Sur un terrain de 291m². Proche des écoles et des transports. A venir visiter au plus vite."
281,VO95_284,Maison à vendre à Argenteuil (95100),Maison à vendre Argenteuil (95100) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
282,VO95_285,Eaubonne 95600 (Flammarion),"Achat maison 4 pièces 84 m², Eaubonne - 429 000 €",429 000 €,"83,77 m²",4 pièces,2 chambres,,,,1 terrasse,,5 121 €/m²,Réf. de l’annonce : 16626,Publiée le 26 nov. 2020,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 84 m²,"Dans le quartier calme et familial, de la Grille Doré, proche du groupe scolaire réputé de Bury, à deux pas des transports. Cette ravissante maison style 1930 habitable sans travaux se compose d'une entrée sur spacieuse pièce à vivre de 37 m2 avec espace salon, salle à manger et cuisine ouverte aménagée et équipée. salle de bains, dressing. A l'étage : palier, chambre lumineuse de 12,88m² avec accès balcon et placards, pièce passante pouvant faire office de bureau et spacieuse chambre avec placards de 15m2. Le tout sur un terrain clos et arboré sans vis à vis de 246m2 exposé plein sud. Cave, garage + place de parking extérieur."
283,VO95_286,Cormeilles-en-Parisis 95240 (Alsace Lorraine),"Achat maison 7 pièces 135 m², Cormeilles-en-Parisis - 499 000 €",499 000 €,135 m²,7 pièces,5 chambres,,,,,,3 696 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 212372-4462944,Descriptif de cette maison à vendre de 7 pièces et 135 m²,"QUARTIER ALSACE LORRAINE, A 2 MINUTES GARE ET ECOLES !. Venez découvrir cette jolie MAISON FAMILIALE idéalement située dans un secteur PAVILLONNAIRE, à PROXIMITÉ DE TOUTES COMMODITÉS comprenant une entrée, un belle espace de vie, le CONFORT DE PLAIN PIED avec 1 chambre, une salle de bains et WC.
A l'étage: 4 chambres, une salle d'eau et un WC séparé. La maison dispose également d'un GRAND GARAGE DOUBLE et d'un sous sol partiel. Venez visiter cette maison avec BEAUCOUP DE POTENTIELLE."
284,VO95_287,Villaines-sous-Bois 95570,"Achat maison 8 pièces 167 m², Villaines-sous-Bois - 439 000 €",439 000 €,"166,75 m²",8 pièces,6 chambres,1 place de parking,Jardin,,,,2 633 €/m²,Réf. de l’annonce : 9862,Publiée il y a plus de 2 mois,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 167 m²,"Maison familiale située dans un quartier pavillonnaire proche du centre-ville. Elle se compose d'un rez de chaussée avec une entrée cathédrale, un grand séjour, cuisine aménagée équipée et indépendante, une salle de bain un wc et deux chambres. Au premier étage, 4 chambres et une salle d'eau avec wc. A cela s'ajoute un sous-sol total aménagé avec un salon, un bureau et une chambre La maison se trouve sur un très beau jardin arboré et un garage Venez vite la visiter !!"
285,VO95_288,Argenteuil 95100 (Orgemont - Volembert),"Achat maison 6 pièces 130 m², Argenteuil - 599 000 €",599 000 €,130 m²,6 pièces,3 chambres,,Jardin,,,,4 608 €/m²,Réf. de l’annonce : 3655,Publiée le 25 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 130 m²,"Maison Argenteuil 6 pièce(s) 130 m2. KEYMEX vous présente une belle Meulière dans un quartier calme et pavillonaire .
Jolie maison familiale édifiée sur un terrain de 624m2, proche Ecoles, Commerces, 15 minutes a pied de la gare d'Argenteuil et centre ville.
Elle ce compose d'une grande pièce a vivre très lumineuse de 48m2 avec cuisine aménagée ouverte sur séjour, suite parentale avec salle de bain (douche et jacuzzi) et wc.
A l'étage:
vous avez 2 chambres, 1 bureau et une salle d'eau avec wc.
Cave composée de 2 pièces et buanderie.
A l'exterieur vous avez 2 garages ainsi que la possibilité de stationner 4 véhicules dans la cours.
Cette belle meulière possède un grand jardin avec une dépendance rare dans le quartier.
Maison familiale en parfait état."
286,VO95_289,Argenteuil 95100 (Orgemont - Volembert),"Achat maison 6 pièces 130 m², Argenteuil - 300 000 €",300 000 €,130 m²,6 pièces,3 chambres,2 places de parking,Jardin,,,,2 192 €/m²,Réf. de l’annonce : 26,Publiée le 24 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 130 m²,"ARGENTEUIL LIMITE ST GRATIEN. Argenteuil secteur Orgemont limite St Gratien, au calme au fond d'une impasse pavillonnaire, venez découvrir cette solide construction des années 50 qui accueillera votre famille pour des moments de bonheur. Elle se compose d'un rez-de-chaussée d'environ 55 m2 pouvant être complètement rendu indépendant après aménagement (entrée, cuisine, séjour, salle d'eau avec wc et une chambre). Au premier étage, lumineux séjour double avec accès balcon et sa vue dégagée, cuisine semi-ouverte équipée, 3 chambres dont une avec véranda de 15 m2, salle de bains, wc. Garage double. Vous n'avez pas la main verte, alors son agréable petit jardin vous séduira. Le tout sur une parcelle de 350 m2.
TRAVAUX A PREVOIR. dont 5.26 % honoraires TTC à la charge de l'acquéreur."
287,VO95_290,Champagne-sur-Oise 95660,"Achat maison 6 pièces 130 m², Champagne-sur-Oise - 362 000 €",362 000 €,130 m²,6 pièces,3 chambres,,Jardin,,,,2 785 €/m²,Réf. de l’annonce : 3649,Publiée le 23 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 130 m²,"Maison Champagne Sur Oise 5 pièce(s) 130 m2. A Champagne centre ville, à proximité de toutes commodités (écoles mat et prim., commerces, gare, stade ...), très jolie maison avec beaucoup de charme sur un beau terrain de 664 m2 avec abris de jardin et dépendance pouvant servir soit de studio habitable soit de local bureau pour une profession libérale.
La maison est tès lumineuse , avec 3 grandes chambres dont 2 en rdc, un séjour double , un beau salon et une grande cuisine américaine, ainsi qu'une cave.
Le plus : volets roulants electriques neufs et clim réversible neuve .
C'est une maison chaleureuse où il fait bon vivre.
Dépêchez vous , elle sera très vite vendue !!!
Nous pouvons visiter en visite virtuelle pendant le confinement.
A bientôt ..."
288,VO95_291,Auvers-sur-Oise 95430,"Achat maison 4 pièces 76 m², Auvers-sur-Oise - 299 000 €",299 000 €,"76,28 m²",4 pièces,2 chambres,2 places de parking,,,,,3 734 €/m²,Réf. de l’annonce : 084046E1RHEL,Publiée le 20 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 76 m²,"Maison Auvers Sur Oise 4 pièce(s) 76.28 m2. AUVERS SUR OISE Un pavillon dans la résidence du Montfleury. . Double séjour avec terrasse, cuisine indépendante, WC. A l'étage: 2 chambres, avec salle d'eau.. Jardin clos avec grande terrasse. Garage.. Des écoles et toutes commodités à pieds.. Quartier très recherché pour ca tranquillité assurée. Rare en ce moment!. Copropriété de 120 lots."
289,VO95_292,Herblay 95220 (Centre-ville),"Achat maison 5 pièces 93 m², Herblay - 359 000 €",359 000 €,93 m²,5 pièces,3 chambres,1 place de parking,Jardin,,,,3 710 €/m²,Réf. de l’annonce : 943,Publiée le 19 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 93 m²,"Maison Herblay Sur Seine 5 pièces 92 m² jardin garage. Située en plein centre d'Herblay, proche gare direction St Lazare (ligne J), cette maison de cinq pièces vous offre au rez-de-chaussée, une entrée avec rangements, une grande pièce à vivre de 35 m² et une cuisine. Au premier, deux belles chambres, une salle d'eau. Au second: une chambre et rangement. Un garage et un cellier. Joli jardin exposé plein sud. dont 4.06 % honoraires TTC à la charge de l'acquéreur."
290,VO95_293,Herblay 95220 (Verdun - Copistes),"Achat maison 6 pièces 135 m², Herblay - 439 000 €",439 000 €,135 m²,6 pièces,4 chambres,1 place de parking,Jardin,,,,3 104 €/m²,Réf. de l’annonce : 865,Publiée le 19 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 135 m²,"Maison familiale avec 4 chambres - Garage et Jardin. Belle maison familiale située proche des écoles, des commerces et de l'accès à l'A15. Elle vous offre une entrée, un beau salon double donnant sur le jardin, une cuisine équipée et son cellier. Au 1er étage un palier desservant 3 chambres, une salle de bains et une salle d'eau. Au second: une chambre avec salle d'eau. Garage - Beau jardin arboré - Exposition Sud. dont 4.77 % honoraires TTC à la charge de l'acquéreur."
